species,x,y,Urban,Coniferous,Broadleaf,MountainHeathBog,Freshwater,visit,rain,wind,obs
A,143500,863500,0,0,0,100,0,3,8,1,0
A,143500,863500,0,0,0,100,0,4,0,1,0
A,151500,862500,1,0,2,3,0,1,2,2,0
A,151500,862500,1,0,2,3,0,2,1,1,0
A,151500,862500,1,0,2,3,0,3,87,2,0
A,151500,862500,1,0,2,3,0,4,1,2,0
A,342500,862500,2,0,0,0,0,1,2,1,0
A,342500,862500,2,0,0,0,0,2,3,3,0
A,342500,862500,2,0,0,0,0,3,2,2,0
A,342500,862500,2,0,0,0,0,4,3,2,0
A,379500,862500,1,0,2,0,0,1,3,2,0
A,379500,862500,1,0,2,0,0,2,2,2,0
A,379500,862500,1,0,2,0,0,3,1,1,0
A,379500,862500,1,0,2,0,0,4,3,2,0
A,389500,862500,1,0,17,0,0,1,10,1,0
A,389500,862500,1,0,17,0,0,2,5,1,0
A,389500,862500,1,0,17,0,0,3,3,2,0
A,389500,862500,1,0,17,0,0,4,0,1,0
A,338500,861500,4,0,8,0,0,1,0,1,0
A,338500,861500,4,0,8,0,0,2,7,2,0
A,338500,861500,4,0,8,0,0,3,3,1,0
A,338500,861500,4,0,8,0,0,4,4,2,0
A,369500,861500,1,0,17,0,0,1,14,1,0
A,369500,861500,1,0,17,0,0,2,2,2,1
A,369500,861500,1,0,17,0,0,3,45,1,0
A,369500,861500,1,0,17,0,0,4,0,1,0
A,208500,860500,0,0,0,100,0,1,1,2,0
A,208500,860500,0,0,0,100,0,3,1,1,0
A,208500,860500,0,0,0,100,0,4,8,1,0
A,303500,860500,1,0,3,0,0,1,2,3,0
A,303500,860500,1,0,3,0,0,3,3,3,0
A,303500,860500,1,0,3,0,0,4,0,2,0
A,308500,860500,1,0,3,0,0,1,32,1,0
A,308500,860500,1,0,3,0,0,2,2,1,0
A,308500,860500,1,0,3,0,0,3,0,2,0
A,308500,860500,1,0,3,0,0,4,4,2,0
A,359500,860500,1,0,0,0,0,1,2,2,0
A,359500,860500,1,0,0,0,0,2,11,2,0
A,359500,860500,1,0,0,0,0,3,4,1,0
A,359500,860500,1,0,0,0,0,4,12,2,0
A,293500,858500,0,17,38,0,0,1,6,2,1
A,293500,858500,0,17,38,0,0,2,1,1,1
A,293500,858500,0,17,38,0,0,3,8,1,0
A,293500,858500,0,17,38,0,0,4,0,2,1
A,312500,858500,0,100,0,0,0,1,5,2,0
A,312500,858500,0,100,0,0,0,2,0,3,0
A,312500,858500,0,100,0,0,0,3,1,1,0
A,312500,858500,0,100,0,0,0,4,10,2,0
A,327500,856500,0,20,4,0,0,1,7,1,0
A,327500,856500,0,20,4,0,0,2,5,2,0
A,327500,856500,0,20,4,0,0,3,8,2,0
A,371500,856500,1,0,2,0,0,1,1,1,0
A,371500,856500,1,0,2,0,0,2,2,1,0
A,371500,856500,1,0,2,0,0,3,3,2,0
A,371500,856500,1,0,2,0,0,4,3,2,0
A,304500,855500,0,63,19,0,0,1,3,2,0
A,304500,855500,0,63,19,0,0,2,18,3,0
A,304500,855500,0,63,19,0,0,3,2,2,0
A,304500,855500,0,63,19,0,0,4,18,2,0
A,350500,855500,1,0,9,0,0,1,3,1,0
A,350500,855500,1,0,9,0,0,2,1,1,0
A,350500,855500,1,0,9,0,0,4,8,1,0
A,172500,854500,0,0,0,98,2,1,29,2,0
A,172500,854500,0,0,0,98,2,2,0,1,0
A,172500,854500,0,0,0,98,2,3,1,2,0
A,172500,854500,0,0,0,98,2,4,1,1,0
A,308500,854500,0,12,31,0,0,1,9,1,0
A,308500,854500,0,12,31,0,0,2,21,1,0
A,308500,854500,0,12,31,0,0,3,2,1,1
A,308500,854500,0,12,31,0,0,4,5,2,0
A,383500,854500,1,0,21,0,0,2,3,2,0
A,383500,854500,1,0,21,0,0,3,2,1,0
A,383500,854500,1,0,21,0,0,4,9,2,0
A,407500,854500,1,0,15,0,1,1,1,1,0
A,407500,854500,1,0,15,0,1,2,2,1,0
A,407500,854500,1,0,15,0,1,4,0,1,0
A,131500,853500,0,81,6,0,0,1,7,2,0
A,131500,853500,0,81,6,0,0,2,1,1,0
A,131500,853500,0,81,6,0,0,3,3,2,0
A,131500,853500,0,81,6,0,0,4,2,1,0
A,228500,853500,0,12,11,51,0,1,2,2,0
A,228500,853500,0,12,11,51,0,2,1,1,0
A,228500,853500,0,12,11,51,0,3,0,1,0
A,303500,853500,0,31,27,0,0,2,11,1,0
A,303500,853500,0,31,27,0,0,3,1,2,0
A,303500,853500,0,31,27,0,0,4,15,1,0
A,168500,852500,0,0,0,26,0,1,18,1,1
A,168500,852500,0,0,0,26,0,2,1,2,1
A,168500,852500,0,0,0,26,0,3,2,2,0
A,168500,852500,0,0,0,26,0,4,1,2,0
A,259500,852500,4,11,14,0,0,1,3,2,0
A,259500,852500,4,11,14,0,0,3,4,2,0
A,259500,852500,4,11,14,0,0,4,0,2,0
A,357500,852500,0,11,0,61,0,1,2,1,0
A,357500,852500,0,11,0,61,0,2,4,1,0
A,357500,852500,0,11,0,61,0,3,0,1,0
A,232500,850500,0,0,0,99,0,1,3,2,0
A,232500,850500,0,0,0,99,0,2,0,1,0
A,232500,850500,0,0,0,99,0,3,16,1,0
A,232500,850500,0,0,0,99,0,4,17,1,0
A,315500,850500,0,29,0,65,0,2,0,1,0
A,315500,850500,0,29,0,65,0,3,2,2,0
A,315500,850500,0,29,0,65,0,4,1,1,0
A,113500,849500,0,0,0,35,0,1,1,1,0
A,113500,849500,0,0,0,35,0,3,1,2,0
A,113500,849500,0,0,0,35,0,4,5,1,0
A,341500,849500,1,2,4,0,0,1,5,3,1
A,341500,849500,1,2,4,0,0,3,0,1,1
A,341500,849500,1,2,4,0,0,4,10,2,0
A,367500,849500,1,0,25,0,5,1,0,1,0
A,367500,849500,1,0,25,0,5,2,12,1,0
A,367500,849500,1,0,25,0,5,3,3,1,0
A,367500,849500,1,0,25,0,5,4,11,1,0
A,182500,848500,0,0,0,99,1,1,0,1,0
A,182500,848500,0,0,0,99,1,2,10,2,0
A,182500,848500,0,0,0,99,1,3,3,1,0
A,182500,848500,0,0,0,99,1,4,0,2,0
A,400500,848500,17,0,2,0,0,1,0,1,0
A,400500,848500,17,0,2,0,0,2,0,3,0
A,400500,848500,17,0,2,0,0,4,2,1,0
A,203500,847500,0,0,53,34,0,3,57,2,0
A,203500,847500,0,0,53,34,0,4,7,2,1
A,314500,847500,0,97,0,2,0,1,1,1,0
A,314500,847500,0,97,0,2,0,2,2,1,0
A,314500,847500,0,97,0,2,0,3,9,2,1
A,314500,847500,0,97,0,2,0,4,4,1,0
A,316500,847500,0,49,0,39,0,1,3,1,0
A,316500,847500,0,49,0,39,0,2,3,2,0
A,316500,847500,0,49,0,39,0,3,6,1,0
A,316500,847500,0,49,0,39,0,4,5,1,0
A,387500,847500,0,0,1,0,0,1,1,1,0
A,387500,847500,0,0,1,0,0,2,5,1,0
A,387500,847500,0,0,1,0,0,3,4,2,0
A,387500,847500,0,0,1,0,0,4,1,1,0
A,393500,847500,1,0,4,0,0,1,6,1,0
A,393500,847500,1,0,4,0,0,2,4,1,0
A,393500,847500,1,0,4,0,0,4,21,2,0
A,308500,846500,0,1,0,99,0,1,15,2,0
A,308500,846500,0,1,0,99,0,2,7,1,0
A,308500,846500,0,1,0,99,0,3,1,3,0
A,308500,846500,0,1,0,99,0,4,4,2,0
A,312500,846500,0,70,0,7,0,1,0,1,0
A,312500,846500,0,70,0,7,0,2,1,2,1
A,312500,846500,0,70,0,7,0,3,3,2,0
A,320500,846500,0,70,0,0,0,1,2,1,0
A,320500,846500,0,70,0,0,0,2,1,1,0
A,320500,846500,0,70,0,0,0,3,0,1,0
A,320500,846500,0,70,0,0,0,4,1,1,0
A,181500,845500,0,0,0,96,4,1,7,1,0
A,181500,845500,0,0,0,96,4,2,0,1,0
A,181500,845500,0,0,0,96,4,4,6,1,0
A,183500,845500,0,0,0,100,0,2,1,1,0
A,183500,845500,0,0,0,100,0,3,1,1,0
A,183500,845500,0,0,0,100,0,4,2,1,0
A,365500,845500,2,0,1,0,0,1,0,1,0
A,365500,845500,2,0,1,0,0,2,9,1,0
A,365500,845500,2,0,1,0,0,3,0,1,0
A,365500,845500,2,0,1,0,0,4,3,1,0
A,391500,845500,0,0,19,0,0,1,47,2,0
A,391500,845500,0,0,19,0,0,2,0,1,1
A,391500,845500,0,0,19,0,0,3,0,1,1
A,399500,845500,1,0,2,0,0,1,1,3,0
A,399500,845500,1,0,2,0,0,2,1,2,0
A,399500,845500,1,0,2,0,0,3,3,1,0
A,399500,845500,1,0,2,0,0,4,0,1,0
A,257500,844500,4,0,32,0,0,1,1,2,1
A,257500,844500,4,0,32,0,0,2,5,1,0
A,257500,844500,4,0,32,0,0,3,3,1,1
A,257500,844500,4,0,32,0,0,4,2,2,0
A,364500,844500,2,5,8,0,0,1,2,2,1
A,364500,844500,2,5,8,0,0,2,0,2,0
A,364500,844500,2,5,8,0,0,3,1,2,0
A,364500,844500,2,5,8,0,0,4,13,2,1
A,308500,843500,0,0,0,100,0,1,2,1,0
A,308500,843500,0,0,0,100,0,2,1,2,0
A,308500,843500,0,0,0,100,0,3,1,1,0
A,308500,843500,0,0,0,100,0,4,0,1,0
A,394500,843500,2,0,0,0,0,1,6,2,0
A,394500,843500,2,0,0,0,0,2,15,2,0
A,394500,843500,2,0,0,0,0,3,2,1,0
A,188500,842500,0,0,0,18,0,1,19,1,0
A,188500,842500,0,0,0,18,0,2,1,1,0
A,188500,842500,0,0,0,18,0,3,0,1,1
A,188500,842500,0,0,0,18,0,4,2,1,0
A,140500,841500,0,0,0,100,0,2,0,3,0
A,140500,841500,0,0,0,100,0,3,1,1,0
A,140500,841500,0,0,0,100,0,4,2,2,0
A,332500,841500,38,0,32,0,0,1,4,3,1
A,332500,841500,38,0,32,0,0,2,2,3,0
A,332500,841500,38,0,32,0,0,3,1,1,1
A,332500,841500,38,0,32,0,0,4,22,2,0
A,408500,841500,0,0,0,13,0,1,3,1,1
A,408500,841500,0,0,0,13,0,2,24,2,0
A,408500,841500,0,0,0,13,0,3,21,1,0
A,408500,841500,0,0,0,13,0,4,0,2,0
A,185500,840500,0,0,13,39,0,1,5,3,0
A,185500,840500,0,0,13,39,0,2,18,2,0
A,185500,840500,0,0,13,39,0,4,32,2,0
A,372500,840500,0,0,0,0,0,1,2,1,0
A,372500,840500,0,0,0,0,0,2,5,2,0
A,372500,840500,0,0,0,0,0,4,10,1,0
A,404500,839500,2,10,7,9,0,1,59,2,1
A,404500,839500,2,10,7,9,0,2,3,1,0
A,404500,839500,2,10,7,9,0,3,1,1,1
A,322500,838500,0,28,0,68,0,1,14,1,0
A,322500,838500,0,28,0,68,0,2,2,2,0
A,322500,838500,0,28,0,68,0,3,1,1,0
A,322500,838500,0,28,0,68,0,4,1,1,0
A,338500,838500,0,0,0,59,0,1,2,1,0
A,338500,838500,0,0,0,59,0,2,8,1,0
A,338500,838500,0,0,0,59,0,3,2,1,0
A,338500,838500,0,0,0,59,0,4,11,2,0
A,391500,838500,1,0,1,0,0,1,0,1,0
A,391500,838500,1,0,1,0,0,2,4,1,0
A,391500,838500,1,0,1,0,0,4,4,1,0
A,77500,837500,0,0,0,11,46,1,6,1,0
A,77500,837500,0,0,0,11,46,2,2,3,0
A,77500,837500,0,0,0,11,46,3,4,1,0
A,77500,837500,0,0,0,11,46,4,1,2,0
A,403500,837500,3,0,6,1,0,1,20,3,0
A,403500,837500,3,0,6,1,0,2,13,2,0
A,403500,837500,3,0,6,1,0,3,0,1,0
A,403500,837500,3,0,6,1,0,4,2,1,0
A,271500,836500,1,27,0,38,2,1,6,3,0
A,271500,836500,1,27,0,38,2,2,3,2,0
A,271500,836500,1,27,0,38,2,3,1,1,0
A,271500,836500,1,27,0,38,2,4,13,2,0
A,297500,836500,0,0,0,6,88,1,4,1,0
A,297500,836500,0,0,0,6,88,2,1,1,0
A,297500,836500,0,0,0,6,88,3,6,1,0
A,297500,836500,0,0,0,6,88,4,12,3,0
A,382500,836500,1,0,1,0,0,1,15,2,1
A,382500,836500,1,0,1,0,0,2,10,2,0
A,382500,836500,1,0,1,0,0,3,3,3,0
A,382500,836500,1,0,1,0,0,4,5,2,1
A,137500,835500,0,0,0,0,0,1,0,1,0
A,137500,835500,0,0,0,0,0,2,21,3,1
A,137500,835500,0,0,0,0,0,3,3,1,1
A,137500,835500,0,0,0,0,0,4,17,3,1
A,200500,835500,0,0,1,98,1,1,1,1,0
A,200500,835500,0,0,1,98,1,2,18,2,0
A,200500,835500,0,0,1,98,1,3,0,2,0
A,200500,835500,0,0,1,98,1,4,1,1,0
A,286500,835500,0,0,0,100,0,2,0,1,0
A,286500,835500,0,0,0,100,0,3,1,3,0
A,286500,835500,0,0,0,100,0,4,2,3,0
A,179500,834500,0,0,0,0,0,1,1,3,0
A,179500,834500,0,0,0,0,0,2,1,2,0
A,179500,834500,0,0,0,0,0,3,5,1,1
A,248500,834500,0,0,0,100,0,1,1,2,0
A,248500,834500,0,0,0,100,0,2,0,1,0
A,248500,834500,0,0,0,100,0,3,0,2,0
A,248500,834500,0,0,0,100,0,4,2,2,0
A,306500,834500,0,0,0,88,0,1,0,1,0
A,306500,834500,0,0,0,88,0,2,2,1,0
A,306500,834500,0,0,0,88,0,3,3,1,0
A,306500,834500,0,0,0,88,0,4,5,1,0
A,334500,834500,0,95,0,2,0,1,10,2,0
A,334500,834500,0,95,0,2,0,2,17,1,0
A,334500,834500,0,95,0,2,0,3,5,2,1
A,334500,834500,0,95,0,2,0,4,2,2,0
A,80500,833500,0,0,0,97,0,1,2,1,0
A,80500,833500,0,0,0,97,0,2,2,2,0
A,80500,833500,0,0,0,97,0,3,4,1,0
A,269500,833500,0,49,0,47,0,1,1,1,0
A,269500,833500,0,49,0,47,0,2,6,1,0
A,269500,833500,0,49,0,47,0,3,4,1,0
A,269500,833500,0,49,0,47,0,4,1,2,0
A,260500,832500,0,13,2,32,8,1,0,2,0
A,260500,832500,0,13,2,32,8,2,1,2,0
A,260500,832500,0,13,2,32,8,3,15,1,0
A,384500,832500,0,3,2,0,0,1,9,2,0
A,384500,832500,0,3,2,0,0,2,1,1,0
A,384500,832500,0,3,2,0,0,3,1,2,0
A,384500,832500,0,3,2,0,0,4,0,1,0
A,406500,832500,5,0,0,0,0,1,8,1,0
A,406500,832500,5,0,0,0,0,2,5,2,0
A,406500,832500,5,0,0,0,0,3,0,1,0
A,406500,832500,5,0,0,0,0,4,6,2,0
A,73500,831500,0,0,0,0,0,1,4,1,0
A,73500,831500,0,0,0,0,0,2,1,1,0
A,73500,831500,0,0,0,0,0,3,0,1,0
A,73500,831500,0,0,0,0,0,4,3,2,0
A,200500,830500,0,0,0,0,0,1,8,2,0
A,200500,830500,0,0,0,0,0,2,2,2,1
A,200500,830500,0,0,0,0,0,3,2,1,0
A,200500,830500,0,0,0,0,0,4,1,1,0
A,305500,830500,0,99,0,0,0,1,7,3,0
A,305500,830500,0,99,0,0,0,2,1,2,0
A,305500,830500,0,99,0,0,0,3,1,1,0
A,305500,830500,0,99,0,0,0,4,0,3,1
A,347500,829500,0,55,12,5,0,1,7,3,0
A,347500,829500,0,55,12,5,0,2,2,2,0
A,347500,829500,0,55,12,5,0,3,1,1,0
A,361500,829500,0,0,9,0,0,1,4,3,0
A,361500,829500,0,0,9,0,0,2,8,1,0
A,361500,829500,0,0,9,0,0,3,3,2,0
A,361500,829500,0,0,9,0,0,4,1,1,0
A,373500,829500,1,0,0,0,0,1,4,1,0
A,373500,829500,1,0,0,0,0,2,2,2,0
A,373500,829500,1,0,0,0,0,3,8,1,0
A,373500,829500,1,0,0,0,0,4,32,1,0
A,397500,829500,3,0,41,0,0,2,3,1,0
A,397500,829500,3,0,41,0,0,3,10,1,1
A,397500,829500,3,0,41,0,0,4,19,1,0
A,140500,828500,0,0,0,4,0,1,1,3,0
A,140500,828500,0,0,0,4,0,2,1,3,0
A,140500,828500,0,0,0,4,0,3,0,2,0
A,284500,828500,0,0,0,100,0,2,1,1,0
A,284500,828500,0,0,0,100,0,3,9,1,0
A,284500,828500,0,0,0,100,0,4,6,1,0
A,364500,828500,1,0,6,0,0,1,0,2,0
A,364500,828500,1,0,6,0,0,2,12,2,0
A,364500,828500,1,0,6,0,0,3,13,1,0
A,364500,828500,1,0,6,0,0,4,1,2,0
A,377500,827500,1,0,0,0,0,1,84,2,0
A,377500,827500,1,0,0,0,0,2,6,2,0
A,377500,827500,1,0,0,0,0,3,1,1,0
A,377500,827500,1,0,0,0,0,4,1,1,0
A,389500,827500,23,0,1,0,0,1,10,2,0
A,389500,827500,23,0,1,0,0,2,2,1,0
A,389500,827500,23,0,1,0,0,3,5,1,0
A,138500,826500,0,54,11,0,0,2,0,2,0
A,138500,826500,0,54,11,0,0,4,28,3,0
A,203500,826500,0,0,0,4,2,2,5,2,0
A,203500,826500,0,0,0,4,2,3,1,2,0
A,203500,826500,0,0,0,4,2,4,6,1,0
A,215500,826500,0,0,0,88,0,2,4,1,0
A,215500,826500,0,0,0,88,0,3,4,2,0
A,215500,826500,0,0,0,88,0,4,3,3,0
A,280500,826500,0,2,22,6,2,1,0,1,0
A,280500,826500,0,2,22,6,2,2,2,2,0
A,280500,826500,0,2,22,6,2,3,1,1,0
A,280500,826500,0,2,22,6,2,4,29,1,0
A,153500,825500,0,0,0,100,0,1,3,1,0
A,153500,825500,0,0,0,100,0,2,1,2,0
A,153500,825500,0,0,0,100,0,3,1,3,0
A,153500,825500,0,0,0,100,0,4,3,1,0
A,219500,825500,0,0,0,61,0,1,6,1,0
A,219500,825500,0,0,0,61,0,2,1,1,0
A,219500,825500,0,0,0,61,0,3,1,1,0
A,219500,825500,0,0,0,61,0,4,1,2,0
A,380500,825500,0,0,3,0,0,1,0,1,0
A,380500,825500,0,0,3,0,0,3,1,2,1
A,380500,825500,0,0,3,0,0,4,1,1,0
A,239500,824500,0,0,0,95,5,1,6,1,0
A,239500,824500,0,0,0,95,5,2,9,1,0
A,239500,824500,0,0,0,95,5,3,1,1,1
A,239500,824500,0,0,0,95,5,4,1,1,0
A,272500,824500,0,0,0,100,0,1,3,1,0
A,272500,824500,0,0,0,100,0,2,1,2,0
A,272500,824500,0,0,0,100,0,3,7,2,0
A,272500,824500,0,0,0,100,0,4,1,2,0
A,283500,824500,0,3,2,93,0,3,14,1,0
A,283500,824500,0,3,2,93,0,4,5,1,0
A,340500,824500,0,2,0,61,0,1,0,2,0
A,340500,824500,0,2,0,61,0,2,1,1,1
A,340500,824500,0,2,0,61,0,3,0,2,0
A,75500,823500,0,0,0,89,0,1,11,2,0
A,75500,823500,0,0,0,89,0,4,0,3,0
A,182500,823500,0,0,2,77,0,1,0,1,0
A,182500,823500,0,0,2,77,0,2,5,2,0
A,182500,823500,0,0,2,77,0,3,1,2,0
A,182500,823500,0,0,2,77,0,4,3,1,0
A,207500,823500,0,0,0,2,0,1,1,2,0
A,207500,823500,0,0,0,2,0,3,1,2,1
A,207500,823500,0,0,0,2,0,4,2,2,0
A,237500,823500,0,0,0,94,6,1,2,1,0
A,237500,823500,0,0,0,94,6,2,2,2,0
A,237500,823500,0,0,0,94,6,3,2,1,0
A,237500,823500,0,0,0,94,6,4,4,1,0
A,333500,823500,0,0,0,100,0,1,13,1,0
A,333500,823500,0,0,0,100,0,2,8,1,0
A,333500,823500,0,0,0,100,0,4,0,1,0
A,391500,823500,1,0,4,0,0,1,14,2,0
A,391500,823500,1,0,4,0,0,2,3,2,0
A,391500,823500,1,0,4,0,0,3,3,2,0
A,391500,823500,1,0,4,0,0,4,1,1,0
A,194500,822500,0,0,0,73,0,1,3,2,0
A,194500,822500,0,0,0,73,0,2,1,1,0
A,194500,822500,0,0,0,73,0,3,0,1,0
A,194500,822500,0,0,0,73,0,4,11,1,0
A,262500,822500,0,0,0,56,0,1,1,3,0
A,262500,822500,0,0,0,56,0,2,16,2,0
A,262500,822500,0,0,0,56,0,3,2,1,0
A,262500,822500,0,0,0,56,0,4,10,2,0
A,317500,822500,0,6,0,1,0,1,73,2,0
A,317500,822500,0,6,0,1,0,2,0,2,0
A,317500,822500,0,6,0,1,0,3,0,1,0
A,317500,822500,0,6,0,1,0,4,21,2,0
A,385500,822500,0,0,1,0,0,1,15,2,0
A,385500,822500,0,0,1,0,0,2,0,1,0
A,385500,822500,0,0,1,0,0,3,1,1,0
A,385500,822500,0,0,1,0,0,4,2,2,0
A,214500,821500,0,0,2,15,55,1,3,1,1
A,214500,821500,0,0,2,15,55,2,12,2,0
A,214500,821500,0,0,2,15,55,3,4,3,0
A,214500,821500,0,0,2,15,55,4,24,2,0
A,222500,821500,0,5,0,48,0,1,3,2,0
A,222500,821500,0,5,0,48,0,2,20,1,0
A,222500,821500,0,5,0,48,0,3,24,2,0
A,222500,821500,0,5,0,48,0,4,1,1,0
A,321500,821500,1,21,1,0,0,1,1,1,1
A,321500,821500,1,21,1,0,0,2,3,3,0
A,321500,821500,1,21,1,0,0,3,0,1,0
A,196500,820500,0,0,1,0,0,1,3,1,0
A,196500,820500,0,0,1,0,0,2,1,1,0
A,196500,820500,0,0,1,0,0,3,3,2,0
A,196500,820500,0,0,1,0,0,4,12,1,0
A,364500,820500,0,47,18,13,0,1,1,2,0
A,364500,820500,0,47,18,13,0,2,3,2,0
A,364500,820500,0,47,18,13,0,3,1,1,0
A,364500,820500,0,47,18,13,0,4,0,3,0
A,207500,819500,0,0,0,3,0,2,12,1,0
A,207500,819500,0,0,0,3,0,3,1,1,1
A,207500,819500,0,0,0,3,0,4,6,2,0
A,373500,819500,0,3,29,0,5,4,23,2,0
A,379500,819500,0,0,4,0,0,1,1,3,0
A,379500,819500,0,0,4,0,0,2,28,1,0
A,379500,819500,0,0,4,0,0,3,0,1,0
A,393500,819500,1,0,12,0,0,1,1,1,0
A,393500,819500,1,0,12,0,0,2,1,1,0
A,393500,819500,1,0,12,0,0,3,5,1,0
A,393500,819500,1,0,12,0,0,4,2,2,0
A,214500,818500,0,0,0,13,0,1,1,1,0
A,214500,818500,0,0,0,13,0,2,2,1,0
A,214500,818500,0,0,0,13,0,4,1,1,0
A,376500,817500,5,0,40,10,0,1,0,2,0
A,376500,817500,5,0,40,10,0,2,6,1,0
A,376500,817500,5,0,40,10,0,3,9,2,0
A,376500,817500,5,0,40,10,0,4,2,1,0
A,159500,816500,0,0,0,81,4,1,1,1,0
A,159500,816500,0,0,0,81,4,2,17,1,0
A,159500,816500,0,0,0,81,4,3,2,1,0
A,159500,816500,0,0,0,81,4,4,2,2,0
A,187500,816500,0,0,0,96,1,1,0,3,0
A,187500,816500,0,0,0,96,1,2,0,1,0
A,187500,816500,0,0,0,96,1,3,6,2,0
A,187500,816500,0,0,0,96,1,4,2,2,0
A,336500,816500,0,46,0,0,0,1,4,1,0
A,336500,816500,0,46,0,0,0,2,0,2,0
A,336500,816500,0,46,0,0,0,3,2,2,1
A,336500,816500,0,46,0,0,0,4,0,2,0
A,370500,816500,0,0,1,0,0,2,2,1,0
A,370500,816500,0,0,1,0,0,3,35,1,0
A,370500,816500,0,0,1,0,0,4,0,3,0
A,166500,814500,0,0,1,99,0,1,13,2,1
A,166500,814500,0,0,1,99,0,2,12,1,1
A,166500,814500,0,0,1,99,0,3,2,1,0
A,166500,814500,0,0,1,99,0,4,12,3,0
A,313500,814500,0,0,0,100,0,1,0,1,0
A,313500,814500,0,0,0,100,0,2,5,1,0
A,313500,814500,0,0,0,100,0,3,7,2,0
A,170500,813500,3,0,19,1,0,1,1,1,0
A,170500,813500,3,0,19,1,0,2,5,1,1
A,170500,813500,3,0,19,1,0,3,59,3,0
A,170500,813500,3,0,19,1,0,4,1,2,1
A,191500,813500,0,0,0,15,0,1,3,1,0
A,191500,813500,0,0,0,15,0,2,0,2,0
A,191500,813500,0,0,0,15,0,3,8,2,0
A,261500,812500,0,0,0,100,0,1,1,3,0
A,261500,812500,0,0,0,100,0,2,0,3,0
A,261500,812500,0,0,0,100,0,4,7,1,0
A,225500,811500,0,3,7,0,4,2,2,3,0
A,225500,811500,0,3,7,0,4,3,11,2,0
A,225500,811500,0,3,7,0,4,4,0,2,0
A,190500,810500,0,0,0,37,0,2,4,1,1
A,190500,810500,0,0,0,37,0,3,3,1,1
A,190500,810500,0,0,0,37,0,4,0,1,1
A,320500,810500,0,0,0,100,0,1,0,1,0
A,320500,810500,0,0,0,100,0,2,0,3,0
A,320500,810500,0,0,0,100,0,3,3,2,0
A,320500,810500,0,0,0,100,0,4,2,2,0
A,367500,810500,1,0,8,0,0,1,9,2,0
A,367500,810500,1,0,8,0,0,2,0,1,1
A,367500,810500,1,0,8,0,0,3,3,2,0
A,367500,810500,1,0,8,0,0,4,3,1,1
A,389500,809500,57,0,5,0,0,1,9,1,1
A,389500,809500,57,0,5,0,0,4,2,2,0
A,208500,808500,0,0,0,14,0,1,10,1,0
A,208500,808500,0,0,0,14,0,2,0,1,0
A,208500,808500,0,0,0,14,0,3,2,1,0
A,208500,808500,0,0,0,14,0,4,0,2,0
A,229500,808500,0,0,0,100,0,1,11,1,0
A,229500,808500,0,0,0,100,0,2,4,2,0
A,229500,808500,0,0,0,100,0,3,2,2,0
A,229500,808500,0,0,0,100,0,4,1,2,0
A,367500,808500,1,1,20,0,0,2,0,1,1
A,367500,808500,1,1,20,0,0,3,1,1,0
A,367500,808500,1,1,20,0,0,4,3,2,1
A,165500,807500,4,0,3,9,0,1,0,3,0
A,165500,807500,4,0,3,9,0,2,0,1,0
A,165500,807500,4,0,3,9,0,3,2,2,0
A,165500,807500,4,0,3,9,0,4,5,1,0
A,182500,807500,0,0,1,49,0,1,10,1,0
A,182500,807500,0,0,1,49,0,2,0,2,0
A,182500,807500,0,0,1,49,0,4,5,1,0
A,223500,807500,0,0,0,95,1,1,2,1,0
A,223500,807500,0,0,0,95,1,2,2,2,0
A,223500,807500,0,0,0,95,1,3,2,1,0
A,223500,807500,0,0,0,95,1,4,6,2,0
A,318500,807500,0,0,0,80,0,1,13,1,0
A,318500,807500,0,0,0,80,0,2,6,2,0
A,318500,807500,0,0,0,80,0,3,16,2,0
A,318500,807500,0,0,0,80,0,4,29,1,0
A,347500,807500,0,15,2,0,0,1,5,1,0
A,347500,807500,0,15,2,0,0,2,1,3,1
A,347500,807500,0,15,2,0,0,3,3,2,0
A,347500,807500,0,15,2,0,0,4,2,2,0
A,223500,806500,0,0,0,98,0,1,6,2,0
A,223500,806500,0,0,0,98,0,2,10,1,0
A,223500,806500,0,0,0,98,0,3,2,1,0
A,223500,806500,0,0,0,98,0,4,6,1,0
A,227500,806500,0,0,0,99,0,1,0,2,0
A,227500,806500,0,0,0,99,0,2,0,1,0
A,227500,806500,0,0,0,99,0,3,2,3,0
A,280500,806500,0,55,0,45,0,1,5,1,0
A,280500,806500,0,55,0,45,0,2,5,1,0
A,280500,806500,0,55,0,45,0,3,22,1,0
A,280500,806500,0,55,0,45,0,4,0,1,0
A,308500,806500,0,0,0,100,0,1,0,1,0
A,308500,806500,0,0,0,100,0,2,0,2,0
A,308500,806500,0,0,0,100,0,4,1,1,0
A,365500,806500,0,12,4,0,0,1,0,1,1
A,365500,806500,0,12,4,0,0,2,5,2,0
A,365500,806500,0,12,4,0,0,3,0,1,1
A,365500,806500,0,12,4,0,0,4,4,1,1
A,298500,805500,0,0,0,100,0,1,3,1,0
A,298500,805500,0,0,0,100,0,2,1,3,0
A,298500,805500,0,0,0,100,0,3,1,2,0
A,298500,805500,0,0,0,100,0,4,1,1,0
A,303500,805500,0,0,0,100,0,1,1,3,0
A,303500,805500,0,0,0,100,0,2,7,1,0
A,303500,805500,0,0,0,100,0,3,3,2,0
A,303500,805500,0,0,0,100,0,4,4,3,0
A,231500,804500,0,0,4,96,0,1,3,1,0
